user_id,day,state,state_idx,watch_time,skip_duration,pause_count,replay_count,react_time,like,share,churn,logins,accuracy,time_to_answer,skip_rate,consistency,coherence,entropy,drift
0,0,Healthy,0,72.87896879867074,3.4868401452968194,0.18835469577529906,0.9756223516367559,5.522279403980706,1.0,0.0,0.0,2.370798024232581,0.8262941085459921,8.132061395122433,0.0,0.9449256389433727,0.8941526033178224,0.9564719036447356,0.10584739668217757
0,1,Healthy,0,72.41446757988874,3.1583219956103243,1.5161754801707477,0.35452596812986836,5.941396048789807,1.0,0.0,0.0,2.4667210037270344,0.8385940235106647,8.825465223191976,0.0,0.9487757270928463,0.8978358240414499,0.9470828918028578,0.1021641759585501
0,2,Healthy,0,67.04333716913712,0.9473567954214285,0.2598430106709433,0.47570492622593374,4.4538186981017684,1.0,0.0,0.0,2.7002651020022492,0.9153212011373169,6.668980585422611,0.07932439456946982,0.9741440263432627,0.9240533683540498,0.9961000607208979,0.07594663164595017
0,3,Healthy,0,62.99862303712663,0.03681134875502756,1.5738487550042768,0.6648508565920321,5.41033075725267,1.0,0.0,0.0,2.1397969981276574,0.9361068019001741,6.268337768613513,0.13767058377367225,0.7953031202135523,0.8861291785856925,1.0298742099249305,0.11387082141430749
0,4,Healthy,0,68.38810741118121,1.519750490313061,0.06163566913587881,0.43671738923236236,4.429169345639059,0.0,1.0,0.0,2.058302741689066,0.9056268286319725,8.284851472141131,0.0397799066500092,0.9169238806165416,0.9118851781279798,0.9557188153935392,0.08811482187202024
0,5,Healthy,0,72.21030576999053,0.8348645995385195,0.045424146267720955,0.09004786077564175,5.444718701192901,0.0,0.0,0.0,2.1523121027131684,0.8777506729917556,9.330770217945572,0.0,0.6858686578815478,0.8594692185175437,0.9135627882449078,0.14053078148245635
0,6,Healthy,0,61.77008853180773,4.809488322747573,1.817161381415214,0.6997071338107496,4.531739922919039,1.0,0.0,0.0,2.4493615021437884,0.6608329530513547,6.099955890178838,0.06360256795621091,0.9738608526020295,0.8270510933075901,1.1440231154491323,0.17294890669240992
0,7,Healthy,0,62.65159174408848,4.283071420461877,1.5170390596704202,0.7194629559509368,4.864186079550207,0.0,0.0,0.0,2.0844443211398893,0.9000291567114562,8.439993367943531,0.0,1.0,0.9337674531684852,0.8916572662128968,0.0662325468315148
0,8,Healthy,0,62.558894528053294,4.625600591883986,1.16212227940079,0.34686980453483707,5.1818309829628335,0.0,1.0,0.0,2.7827352272502863,0.8180963134283641,11.993461783383573,0.1641870202146035,0.6916599379234288,0.7964971039643265,1.1634589336530556,0.2035028960356735
0,9,Healthy,0,64.97353496013828,2.603362012357689,0.8778229206100934,0.021612079880330426,5.652583848388716,1.0,0.0,0.0,2.1085757411354438,0.9093693183764393,7.892434898363359,0.0,0.8378869114344579,0.9066738485813453,0.8817580761042627,0.09332615141865475
0,10,Healthy,0,60.561188342642694,2.774262346957417,0.7418445677248775,0.8297897431324132,5.616502944128603,0.0,1.0,0.0,2.5150571292317148,0.7241784215324405,6.690424609141219,0.08064095781667438,0.7249072337475913,0.7974216360535545,1.1396768102935204,0.20257836394644546
0,11,Healthy,0,71.22912029185424,4.453962454392625,1.7868932793957264,0.5188583603864491,4.631858103661586,1.0,0.0,0.0,2.094466668061515,1.0,8.366468874443813,0.0,0.9702770201235899,0.968024246794772,0.748245756579832,0.03197575320522805
0,12,Healthy,0,62.689024622366084,2.9969139576042174,1.749124081674929,0.19643466571457324,4.620647345800189,1.0,1.0,0.0,2.1438975025512508,0.6719887538008124,10.814963722627434,0.0,0.9137644874035997,0.8185607839722107,1.0382735369281142,0.18143921602778934
0,13,Healthy,0,68.71674913831353,0.9988782583002881,1.6082490523645254,0.7154071296158017,5.477968007831084,0.0,0.0,0.0,2.3975781938249408,0.8083355845260531,10.005515650609208,0.043757581422067836,0.8906496252794943,0.8619934252838691,1.044952970580313,0.13800657471613087
0,14,Healthy,0,68.32797063490237,3.1698755584054257,0.2117948075015066,0.14033959706391264,4.838228638632607,1.0,0.0,0.0,2.8043609156129707,0.6600162560786789,6.818585972073027,0.0,0.8869365732465143,0.8199091090799577,1.0422385453668317,0.18009089092004227
0,15,Healthy,0,67.9615438589858,3.0300791035000545,1.7354779075520224,0.6031071573387257,4.825143138547361,0.0,0.0,0.0,2.8674906317523248,0.9163277332008521,12.258494224056596,0.0,1.0,0.9295733041187104,0.8740785606643615,0.07042669588128958
0,16,Healthy,0,68.91650495634677,0.7308662209634914,1.6493283809126826,0.31033467392407443,4.287743865942286,1.0,0.0,0.0,2.1536133951920586,0.6844756134484998,7.52365251205067,0.1432799570817142,0.9410840456320892,0.8097808797565498,1.2178499689115156,0.19021912024345022
0,17,Healthy,0,65.90445685248042,1.589955484760247,1.0090524740444602,0.8750049422346086,5.702263253644412,0.0,0.0,0.0,2.2493875758322117,1.0,8.771693105113002,0.07512262404831806,0.8395302341957088,0.9256793836587563,0.8642585498901392,0.07432061634124365
0,18,Healthy,0,61.486697123698136,4.217874757988763,1.8053062878552342,0.9795706805865927,5.604051760547187,1.0,0.0,0.0,2.134552208413147,0.8061567832924807,8.305125024204937,0.12374415815850467,0.7436517356813668,0.8205910278577568,1.1374985662122652,0.17940897214224316
0,19,Healthy,0,62.09652616430935,2.389386370118729,0.83377873718977,0.2325699405288737,4.7350236202302565,0.0,0.0,0.0,2.685743345455945,0.9409846951092993,10.600089189397917,0.24187310987641042,1.0,0.8956308251152691,1.0963927524967885,0.10436917488473085
0,20,Healthy,0,69.78881010840153,4.021959139735387,1.0654445521314804,0.6329176292676207,4.576311228364924,1.0,0.0,0.0,2.860719068325894,0.9287092708122642,10.342494186934639,0.06583075237211772,0.832034743893484,0.8930572209725606,0.9645277685253164,0.10694277902743943
0,21,Healthy,0,74.3832036886362,4.004420880425483,1.1873640089327082,0.7826241046295469,5.590229677966172,1.0,0.0,0.0,2.0950491975644012,0.9053974306271255,10.310624072213393,0.1096518727040025,0.7497259868073718,0.8585959462144361,1.0392350229049876,0.14140405378556387
0,22,Healthy,0,67.38229823363143,2.9979672076130615,1.8624724713802037,0.11973358850112281,4.234207131800221,0.0,0.0,0.0,2.7743214161418432,0.9421354191254694,10.136943111978077,0.042233472580079756,0.8077295270879836,0.8988637646786933,0.9164672560949594,0.10113623532130667
0,23,Healthy,0,62.364174729374994,0.7389168627109582,1.872254926751488,0.43790403719875326,4.76663964555482,1.0,0.0,0.0,2.780301493909392,1.0,8.022852111121319,0.32263412774771816,0.9868192890864009,0.9078050435769272,1.0363919079431008,0.09219495642307285
0,24,Healthy,0,69.55610825986811,0.6096083916755629,1.1765159999384414,0.6860963651054488,4.024605371777206,0.0,1.0,0.0,2.458548081798551,0.6451925084087294,8.879273212033986,0.07116099382342136,0.6655661070964488,0.7494463383676802,1.1580339810676756,0.25055366163231985
0,25,MCI,1,45.67816875728078,13.368965796609382,1.2128390637427657,2.9982094609484773,8.99705420831961,0.0,0.0,0.0,1.0289995032044694,0.5260650912331569,17.101942930842707,0.1891582085410187,0.7705801426233014,0.6771084038801554,1.2859430029723031,0.32289159611984464
0,26,MCI,1,40.10859668257401,5.51657917014399,2.2118503552954554,2.6029636217188306,7.715658461882166,1.0,0.0,0.0,1.9277954301722804,0.809093398789962,23.446087483553963,0.2224750681986691,0.6209161136762742,0.7386329706230956,1.2096052424736348,0.26136702937690437
0,27,MCI,1,43.10425984882182,12.346210919351616,1.3860829817378082,1.5415175026356005,9.129714091843912,1.0,0.0,0.0,1.6163089699275328,0.6464635793347112,17.344566746561366,0.0,0.6780056151508627,0.743977594448779,1.046358266860483,0.256022405551221
0,28,MCI,1,49.1712128491698,12.84080948341408,2.2728166842155537,2.1448262999172747,7.435390763995149,1.0,0.0,0.0,1.6997759445890661,0.6450990087529589,23.572962222886886,0.43836822195997294,0.7993647523882286,0.665260495705732,1.3621160201588354,0.334739504294268
0,29,MCI,1,42.681892197455305,7.780755457812574,1.6094092075216626,1.8558064273627,8.832962641109885,0.0,0.0,0.0,1.217628526696962,0.5949651039239967,12.41307943505196,0.06709686557069064,0.6954163465928784,0.7262726240375352,1.164927848718077,0.27372737596246477
